,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,human_interference,smell_quality,c_molybdites,spore_color,no_rings
4749,1,1,3,6,2,6,1,2,1,4,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
4750,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,4,4,1,1,1,1,1
4751,1,1,2,4,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,4,4,1,1,1,1,1
4752,1,1,2,2,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,5,2,1,1,1,1,1
4753,1,1,2,4,2,5,1,1,2,6,1,3,3,4,3,4,1,1,1,3,4,4,4,1,1,1,1,1
4754,1,4,2,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,4,5,0,1,1,1,1
4755,1,1,2,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,5,5,0,1,1,1,1
4756,1,1,3,2,2,5,1,1,2,3,1,3,3,4,3,5,1,1,1,3,4,4,4,1,1,1,1,1
4757,1,4,2,4,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,4,4,1,1,1,1,1
4758,1,4,2,4,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,4,2,1,1,1,1,1
4759,1,1,2,2,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,5,4,1,1,1,1,1
4760,1,4,3,2,2,5,1,1,2,6,1,3,3,4,3,4,1,1,1,3,4,5,4,1,1,1,1,1
4761,1,1,2,4,2,5,1,1,2,3,1,3,3,4,3,5,1,1,1,3,4,4,4,1,1,1,1,1
4762,1,1,2,2,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,5,4,1,1,1,1,1
4763,1,1,2,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,4,4,1,1,1,1,1
4764,1,1,2,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,5,2,1,1,1,1,1
4765,1,1,3,2,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,4,2,1,1,1,1,1
4766,1,1,2,4,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,5,4,1,1,1,1,1
4767,1,4,3,4,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,5,5,0,1,1,1,1
4768,1,4,3,4,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,4,2,1,1,1,1,1
4769,1,1,2,4,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,4,5,0,1,1,1,1
4770,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,4,4,1,1,1,1,1
4771,1,1,2,4,2,5,1,1,2,3,1,3,3,4,3,5,1,1,1,3,4,5,4,1,1,1,1,1
4772,1,4,3,4,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,4,5,0,1,1,1,1
4773,1,1,2,2,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,4,5,0,1,1,1,1
4774,1,1,3,2,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,4,4,1,1,1,1,1
4775,1,4,2,4,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,5,4,1,1,1,1,1
4776,1,4,3,4,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,4,5,0,1,1,1,1
4777,2,1,1,6,1,4,1,1,2,8,1,5,1,1,1,1,1,1,2,2,5,6,6,0,0,1,1,1
4778,1,4,3,2,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,4,4,1,1,1,1,1
4779,1,1,1,6,2,6,1,2,1,3,1,3,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1
4780,1,1,3,2,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,5,2,1,1,1,1,1
4781,1,4,3,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,5,5,0,1,1,1,1
4782,1,1,3,2,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,5,2,1,1,1,1,1
4783,2,4,3,5,1,4,1,1,2,4,2,3,1,1,3,2,1,1,1,1,2,5,4,1,0,1,1,1
4784,1,1,2,2,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,4,4,1,1,1,1,1
4785,1,1,3,2,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,5,2,1,1,1,1,1
4786,1,4,2,4,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,4,2,1,1,1,1,1
4787,1,4,3,2,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,5,2,1,1,1,1,1
4788,2,4,2,1,1,4,1,1,2,2,2,3,1,1,3,1,1,1,1,1,2,4,4,1,0,1,1,1
4789,1,1,2,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,5,5,0,1,1,1,1
4790,1,4,3,4,2,5,1,1,2,6,1,3,3,4,3,4,1,1,1,3,4,4,5,0,1,1,1,1
4791,1,1,2,2,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,4,5,0,1,1,1,1
4792,1,4,3,2,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,5,4,1,1,1,1,1
4793,1,4,2,2,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,5,4,1,1,1,1,1
4794,1,4,2,4,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,4,2,1,1,1,1,1
4795,1,4,3,4,2,5,1,1,2,6,1,3,3,4,5,2,1,1,1,3,4,4,2,1,1,1,1,1
4796,1,1,2,2,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,5,2,1,1,1,1,1
4797,1,4,2,4,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,5,0,1,1,1,1
4798,1,1,2,2,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,2,1,1,1,1,1
4799,2,4,3,4,1,4,1,1,2,7,2,3,1,1,1,1,1,1,1,1,2,5,4,1,0,1,1,1
4800,1,1,1,4,1,5,1,1,2,6,2,3,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1
4801,1,1,2,1,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5,0,1,1,1,1
4802,1,4,1,4,1,5,1,1,2,4,2,3,1,2,1,1,1,1,1,1,4,4,2,1,1,1,1,1
4803,1,4,2,4,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,5,2,1,1,1,1,1
4804,1,4,2,2,2,5,1,1,2,3,1,3,3,4,3,2,1,1,1,3,4,4,2,1,1,1,1,1
4805,1,4,2,4,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,4,4,1,1,1,1,1
4806,2,4,2,5,1,4,1,1,2,8,1,5,1,1,1,6,1,1,2,2,5,6,6,0,0,1,1,1
4807,1,4,2,4,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,4,5,0,1,1,1,1
4808,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,4,2,1,1,1,1,1
4809,1,4,3,4,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,5,4,1,1,1,1,1
4810,1,1,2,2,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,5,4,1,1,1,1,1
4811,1,4,3,2,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,5,2,1,1,1,1,1
4812,2,4,2,1,1,4,1,1,2,8,1,5,1,1,6,6,1,1,2,2,5,6,6,0,0,1,1,1
4813,1,4,2,4,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,4,2,1,1,1,1,1
4814,1,5,3,1,2,4,1,1,1,5,1,5,3,3,1,5,1,1,1,2,5,4,4,1,0,1,1,1
4815,1,4,3,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,4,4,1,1,1,1,1
4816,1,4,3,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,4,5,0,1,1,1,1
4817,1,1,2,1,2,8,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,5,0,0,1,1,1
4818,1,4,3,4,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,4,4,1,1,1,1,1
4819,1,4,3,4,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,5,5,0,1,1,1,1
4820,1,4,1,3,1,5,1,1,2,5,2,3,2,2,1,1,1,1,1,1,4,4,2,1,1,1,1,1
4821,1,4,3,2,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,4,4,1,1,1,1,1
4822,1,1,2,4,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,5,2,1,1,1,1,1
4823,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,5,2,1,1,1,1,1
4824,2,1,2,5,1,4,1,1,2,5,1,5,1,1,6,6,1,1,2,2,5,6,6,0,0,1,1,1
4825,1,4,2,2,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,4,4,1,1,1,1,1
4826,1,2,3,2,2,4,1,1,1,5,1,5,3,3,1,5,1,1,1,2,5,4,4,1,0,1,1,1
4827,1,4,2,2,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,4,4,1,1,1,1,1
4828,1,1,1,4,1,5,1,1,2,4,2,3,2,2,1,1,1,1,1,1,4,1,1,0,1,1,1,1
4829,1,4,2,2,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,4,4,1,1,1,1,1
4830,1,4,3,2,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,4,2,1,1,1,1,1
4831,2,5,2,5,1,4,1,1,2,8,1,5,1,1,1,1,1,1,2,2,5,6,6,0,0,1,1,1
4832,1,4,3,2,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,4,5,0,1,1,1,1
4833,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,5,1,1,1,3,4,4,5,0,1,1,1,1
4834,2,5,2,1,2,4,1,2,1,5,1,3,2,1,1,5,1,1,1,2,5,4,7,1,0,1,1,1
4835,1,1,1,3,2,6,1,1,1,4,1,3,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1
4836,1,1,3,2,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,5,2,1,1,1,1,1
4837,1,1,3,2,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,4,5,0,1,1,1,1
4838,1,1,3,2,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,5,4,1,1,1,1,1
4839,1,4,2,2,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,4,5,0,1,1,1,1
4840,1,2,1,7,1,4,1,1,2,3,1,3,1,1,1,1,1,1,2,1,6,4,2,1,0,0,1,1
4841,1,1,1,3,1,5,1,1,2,6,2,3,2,2,1,1,1,1,1,1,4,4,2,1,1,1,1,1
4842,2,4,2,5,1,4,1,1,2,2,2,3,1,1,1,2,1,1,1,1,2,5,4,1,0,1,1,1
4843,1,2,1,3,1,4,1,1,2,3,1,3,1,1,1,1,1,1,2,1,6,4,3,1,0,0,1,1
4844,2,4,2,6,1,4,1,1,2,5,1,5,1,1,6,6,1,1,2,2,5,6,6,0,0,1,1,1
4845,1,1,1,3,1,5,1,1,2,4,2,3,2,2,1,1,1,1,1,1,4,4,2,1,1,1,1,1
4846,2,5,2,1,1,4,1,1,2,5,1,5,1,1,1,1,1,1,2,2,5,6,6,0,0,1,1,1
4847,1,1,2,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,5,5,0,1,1,1,1
4848,1,4,1,7,1,5,1,1,2,6,2,3,2,1,1,1,1,1,1,1,4,4,1,0,1,1,1,1
4849,1,4,2,4,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,4,4,1,1,1,1,1
4850,1,1,2,2,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,4,4,1,1,1,1,1
4851,1,1,2,4,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,4,4,1,1,1,1,1
4852,1,1,3,2,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,5,5,0,1,1,1,1
4853,1,1,2,2,2,5,1,1,2,6,1,3,3,4,3,4,1,1,1,3,4,4,4,1,1,1,1,1
4854,1,1,2,2,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,5,4,1,1,1,1,1
4855,1,1,3,2,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,5,5,0,1,1,1,1
4856,1,1,2,4,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,5,5,0,1,1,1,1
4857,1,4,3,4,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,4,5,0,1,1,1,1
4858,2,5,1,5,1,4,1,1,2,5,1,5,1,1,6,1,1,1,2,2,5,6,6,0,0,1,1,1
4859,2,4,2,1,1,4,1,1,2,8,1,5,1,1,6,1,1,1,2,2,5,6,6,0,0,1,1,1
4860,2,4,1,7,1,4,1,1,2,5,1,5,1,1,6,1,1,1,2,2,5,6,6,0,0,1,1,1
4861,1,1,2,2,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,4,4,1,1,1,1,1
4862,2,4,3,4,1,4,1,1,2,7,2,3,1,1,3,2,1,1,1,1,2,4,4,1,0,1,1,1
4863,1,4,3,2,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,5,5,0,1,1,1,1
4864,1,4,2,4,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,5,2,1,1,1,1,1
4865,1,1,1,4,1,5,1,1,2,4,2,3,2,2,1,1,1,1,1,1,4,4,2,1,1,1,1,1
4866,1,4,3,4,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,4,5,0,1,1,1,1
4867,1,1,3,2,2,5,1,1,2,6,1,3,3,4,3,4,1,1,1,3,4,5,4,1,1,1,1,1
4868,1,4,3,2,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,4,2,1,1,1,1,1
4869,1,1,2,1,2,5,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,7,1,1,1,1,1
4870,1,4,3,4,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,4,5,0,1,1,1,1
4871,2,4,2,1,1,4,1,1,2,8,1,5,1,1,1,1,1,1,2,2,5,6,6,0,0,1,1,1
4872,2,4,2,5,1,4,1,1,2,4,2,3,1,1,2,2,1,1,1,1,1,4,4,1,0,1,1,1
4873,1,4,2,4,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,5,2,1,1,1,1,1
4874,1,1,2,2,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,4,5,0,1,1,1,1
4875,1,4,3,4,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,5,4,1,1,1,1,1
4876,2,4,3,5,1,4,1,1,2,2,2,3,1,1,3,1,1,1,1,1,2,4,4,1,0,1,1,1
4877,1,1,2,2,2,5,1,1,2,6,1,3,3,4,3,4,1,1,1,3,4,4,5,0,1,1,1,1
4878,1,4,3,2,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,5,5,0,1,1,1,1
4879,1,4,3,4,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,4,5,0,1,1,1,1
4880,1,4,2,2,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,5,4,1,1,1,1,1
4881,1,1,2,4,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,4,1,1,1,1,1
4882,1,2,2,3,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,6,4,3,1,0,0,1,1
4883,1,4,3,2,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,5,5,0,1,1,1,1
4884,1,1,2,1,2,5,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,4,1,1,1,1,1
4885,1,4,3,4,2,5,1,1,2,3,1,3,3,4,3,2,1,1,1,3,4,5,2,1,1,1,1,1
4886,1,1,2,2,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,4,2,1,1,1,1,1
4887,1,4,2,2,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,5,0,1,1,1,1
4888,2,4,2,6,1,4,1,1,2,8,1,5,1,1,6,6,1,1,2,2,5,6,6,0,0,1,1,1
4889,1,1,1,3,1,5,1,1,2,6,2,3,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1
4890,1,4,2,4,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,5,2,1,1,1,1,1
4891,1,1,2,4,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,5,0,1,1,1,1
4892,1,1,3,2,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,4,2,1,1,1,1,1
4893,1,4,1,7,1,5,1,1,2,5,2,3,2,1,1,1,1,1,1,1,4,1,1,0,1,1,1,1
4894,1,1,3,4,2,6,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1
4895,1,1,3,2,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,5,0,1,1,1,1
4896,1,4,2,4,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,5,2,1,1,1,1,1
4897,1,4,2,2,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,5,5,0,1,1,1,1
4898,2,1,2,10,2,4,1,1,1,4,1,5,1,2,1,1,1,1,1,4,4,5,4,1,0,1,1,1
4899,2,4,2,3,2,4,1,1,1,6,1,5,1,2,1,1,1,1,1,4,4,4,4,1,0,1,1,1
4900,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,4,4,1,1,1,1,1
4901,1,4,2,2,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,5,5,0,1,1,1,1
4902,1,4,2,2,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,5,2,1,1,1,1,1
4903,1,1,2,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,5,0,1,1,1,1
4904,1,1,2,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,7,1,1,1,1,1
4905,1,1,2,4,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,5,4,1,1,1,1,1
4906,1,1,2,2,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,4,2,1,1,1,1,1
4907,1,4,3,4,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,5,4,1,1,1,1,1
4908,1,1,2,4,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,5,2,1,1,1,1,1
4909,1,1,2,2,2,5,1,1,2,3,1,3,3,4,3,2,1,1,1,3,4,4,4,1,1,1,1,1
4910,1,4,3,2,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,5,5,0,1,1,1,1
4911,2,4,1,5,1,4,1,1,2,5,1,5,1,1,1,6,1,1,2,2,5,6,6,0,0,1,1,1
4912,1,4,3,2,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,5,5,0,1,1,1,1
4913,1,1,2,2,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,5,5,0,1,1,1,1
4914,1,4,1,4,1,5,1,1,2,4,2,3,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1
4915,1,4,3,2,2,5,1,1,2,4,1,3,3,4,5,2,1,1,1,3,4,4,2,1,1,1,1,1
4916,1,1,2,2,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,5,4,1,1,1,1,1
4917,1,1,3,2,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,5,5,0,1,1,1,1
4918,1,1,1,4,1,5,1,1,2,6,2,3,2,2,1,1,1,1,1,1,4,4,1,0,1,1,1,1
4919,1,4,2,4,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,5,2,1,1,1,1,1
4920,1,4,3,4,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,4,2,1,1,1,1,1
4921,1,1,1,3,2,6,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1
4922,1,4,2,4,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,5,5,0,1,1,1,1
4923,2,4,2,5,1,4,1,1,2,7,2,3,1,1,3,1,1,1,1,1,2,5,4,1,0,1,1,1
4924,1,1,3,2,2,5,1,1,2,3,1,3,3,4,3,2,1,1,1,3,4,5,2,1,1,1,1,1
4925,1,1,2,2,2,5,1,1,2,4,1,3,3,4,4,2,1,1,1,3,4,5,5,0,1,1,1,1
4926,2,5,1,7,1,4,1,1,2,8,1,5,1,1,1,1,1,1,2,2,5,6,6,0,0,1,1,1
4927,1,4,3,2,2,5,1,1,2,6,1,3,3,4,5,2,1,1,1,3,4,4,2,1,1,1,1,1
4928,1,4,3,2,2,5,1,1,2,3,1,3,3,4,3,2,1,1,1,3,4,4,4,1,1,1,1,1
4929,1,1,2,2,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,5,2,1,1,1,1,1
4930,2,1,3,1,2,4,1,2,1,5,1,3,1,2,1,5,1,1,1,2,5,4,7,1,0,1,1,1
4931,2,1,2,5,1,4,1,1,2,8,1,5,1,1,6,6,1,1,2,2,5,6,6,0,0,1,1,1
4932,1,1,2,4,2,5,1,1,2,3,1,3,3,4,3,5,1,1,1,3,4,4,5,0,1,1,1,1
4933,1,1,3,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,4,2,1,1,1,1,1
4934,1,4,1,4,1,5,1,1,2,6,2,3,2,2,1,1,1,1,1,1,4,4,2,1,1,1,1,1
4935,1,1,2,2,2,5,1,1,2,3,1,3,3,4,3,4,1,1,1,3,4,5,2,1,1,1,1,1
4936,1,4,2,4,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,4,5,0,1,1,1,1
4937,1,1,2,4,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,4,2,1,1,1,1,1
4938,1,1,2,1,2,8,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,5,0,0,1,1,1
4939,2,5,1,7,1,4,1,1,2,5,1,5,1,1,6,1,1,1,2,2,5,6,6,0,0,1,1,1
4940,1,4,3,2,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,5,4,1,1,1,1,1
4941,1,1,3,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,4,5,0,1,1,1,1
4942,1,4,2,4,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,5,5,0,1,1,1,1
4943,1,1,3,2,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,4,4,1,1,1,1,1
4944,1,4,2,2,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,4,2,1,1,1,1,1
4945,2,5,1,6,1,4,1,1,2,5,1,5,1,1,6,6,1,1,2,2,5,6,6,0,0,1,1,1
4946,1,4,2,1,2,4,1,1,1,5,1,5,3,3,1,5,1,1,1,2,5,4,4,1,0,1,1,1
4947,1,1,2,4,2,5,1,1,2,3,1,3,3,4,4,5,1,1,1,3,4,5,4,1,1,1,1,1
4948,1,1,3,2,2,5,1,1,2,6,1,3,3,4,4,2,1,1,1,3,4,5,4,1,1,1,1,1
4949,1,1,2,4,2,5,1,1,2,6,1,3,3,4,4,4,1,1,1,3,4,4,5,0,1,1,1,1
4950,1,4,1,7,1,5,1,1,2,5,2,3,2,2,1,1,1,1,1,1,4,4,1,0,1,1,1,1
4951,2,4,1,7,1,4,1,1,2,5,1,5,1,1,1,1,1,1,2,2,5,6,6,0,0,1,1,1
4952,1,4,1,3,1,5,1,1,2,5,2,3,2,2,1,1,1,1,1,1,4,1,1,0,1,1,1,1
4953,1,4,2,4,2,5,1,1,2,3,1,3,3,4,5,5,1,1,1,3,4,5,5,0,1,1,1,1
4954,1,1,3,2,2,5,1,1,2,3,1,3,3,4,5,4,1,1,1,3,4,4,5,0,1,1,1,1
4955,1,4,2,4,2,5,1,1,2,6,1,3,3,4,4,5,1,1,1,3,4,4,5,0,1,1,1,1
4956,1,4,2,2,2,5,1,1,2,3,1,3,3,4,4,4,1,1,1,3,4,5,2,1,1,1,1,1
4957,1,4,3,2,2,5,1,1,2,4,1,3,3,4,4,5,1,1,1,3,4,4,4,1,1,1,1,1
4958,1,1,1,7,1,5,1,1,2,6,2,3,1,1,1,1,1,1,1,1,4,4,1,0,1,1,1,1
4959,1,4,3,4,2,5,1,1,2,3,1,3,3,4,3,2,1,1,1,3,4,5,5,0,1,1,1,1
4960,1,1,2,4,2,5,1,1,2,6,1,3,3,4,3,5,1,1,1,3,4,5,4,1,1,1,1,1
4961,1,4,3,2,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,5,2,1,1,1,1,1
4962,1,4,2,2,2,5,1,1,2,6,1,3,3,4,3,2,1,1,1,3,4,5,4,1,1,1,1,1
4963,1,4,1,4,1,5,1,1,2,4,2,3,1,2,1,1,1,1,1,1,4,1,1,0,1,1,1,1
4964,2,4,1,7,1,4,1,1,2,5,1,5,1,1,1,6,1,1,2,2,5,6,6,0,0,1,1,1
4965,2,1,1,6,1,4,1,1,2,5,1,5,1,1,6,6,1,1,2,2,5,6,6,0,0,1,1,1
4966,2,5,1,1,1,4,1,1,2,8,1,5,1,1,1,1,1,1,2,2,5,6,6,0,0,1,1,1
4967,1,4,2,6,1,4,1,1,2,3,1,3,1,1,1,1,1,1,2,1,6,4,2,1,0,0,1,1
4968,1,4,2,4,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,4,5,0,1,1,1,1
4969,1,1,2,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,5,0,1,1,1,1
4970,1,4,3,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,4,2,1,1,1,1,1
4971,1,4,3,4,2,5,1,1,2,4,1,3,3,4,3,2,1,1,1,3,4,5,4,1,1,1,1,1
4972,1,1,3,2,2,5,1,1,2,4,1,3,3,4,5,5,1,1,1,3,4,5,5,0,1,1,1,1
4973,1,4,3,4,2,5,1,1,2,4,1,3,3,4,4,4,1,1,1,3,4,4,4,1,1,1,1,1
4974,1,4,2,4,2,5,1,1,2,6,1,3,3,4,5,2,1,1,1,3,4,5,4,1,1,1,1,1
4975,1,4,2,2,2,5,1,1,2,6,1,3,3,4,5,4,1,1,1,3,4,4,4,1,1,1,1,1
4976,1,4,3,2,2,5,1,1,2,4,1,3,3,4,5,4,1,1,1,3,4,4,2,1,1,1,1,1
4977,1,4,2,2,2,5,1,1,2,4,1,3,3,4,3,5,1,1,1,3,4,5,2,1,1,1,1,1
4978,1,1,2,2,2,5,1,1,2,4,1,3,3,4,3,4,1,1,1,3,4,4,4,1,1,1,1,1
4979,1,1,2,2,2,5,1,1,2,6,1,3,3,4,5,5,1,1,1,3,4,5,5,0,1,1,1,1
4980,1,4,2,4,2,5,1,1,2,3,1,3,3,4,3,5,1,1,1,3,4,4,2,1,1,1,1,1
4981,1,4,3,4,2,5,1,1,2,3,1,3,3,4,5,2,1,1,1,3,4,5,4,1,1,1,1,1
4982,1,1,2,2,2,5,1,1,2,3,1,3,3,4,4,2,1,1,1,3,4,4,5,0,1,1,1,1
